,@id,@name,@type,FIPScounty,bathrooms,bedrooms,city,finishedSqFt,lastSoldDate,lastSoldPrice,latitude,links,longitude,lotSizeSqFt,state,street,taxAssessment,taxAssessmentYear,totalRooms,useCode,yearBuilt,zestimate,zindexValue,zipcode,zpid,cluster
801,761346,Colvard Farms,neighborhood,37037.0,7.0,6.0,Durham,5072.0,,,35.863319,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Colvard-Farms/r_761346/', 'forSaleByOwner': 'http://www.zillow.com/colvard-farms-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/colvard-farms-durham-nc/'}",-78.956149,25700.0,NC,143 Booth Meadow Ln,737388.0,2017.0,,SingleFamily,2003.0,822853.0,,27713,74953869,50
802,24457,Durham,city,37063.0,1.0,3.0,Durham,1350.0,,,35.956297,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.91338,11238.0,NC,2917 Driftwood Dr,95948.0,2018.0,3.0,SingleFamily,1968.0,157931.0,"185,100",27707,49991097,26
803,24457,Durham,city,37063.0,4.0,4.0,Durham,2825.0,,,35.955529999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.804174,9583.0,NC,1307 San Antonio Blvd,328365.0,2018.0,9.0,SingleFamily,2017.0,321815.0,"185,100",27703,249994048,57
804,803941,Treyburn,neighborhood,37063.0,3.0,5.0,Durham,3573.0,11/7/2014,268000.0,36.130052,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Treyburn/r_803941/', 'forSaleByOwner': 'http://www.zillow.com/treyburn-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/treyburn-durham-nc/'}",-78.856124,11761.0,NC,623 Red Cedar Cir,323875.0,2018.0,12.0,SingleFamily,2005.0,381861.0,,27712,70919569,30
805,24457,Durham,city,,5.0,5.0,Durham,4164.0,,,36.061992,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-79.00289000000001,74487.0,NC,614 Running Cedar Ln,,,,SingleFamily,2015.0,788692.0,"185,100",27705,2082912280,43
806,764261,Hope Valley,neighborhood,37063.0,5.0,5.0,Durham,4568.0,3/31/1999,79500.0,35.942417,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.956023,20908.0,NC,4 Trafalgar Pl,662233.0,2018.0,,SingleFamily,2001.0,867055.0,,27707,49984121,10
807,24457,Durham,city,37063.0,3.0,3.0,Durham,1886.0,6/9/2015,245000.0,35.899941,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.95384200000001,3920.0,NC,8012 Morrell Ln,248699.0,2018.0,,SingleFamily,2005.0,314936.0,"185,100",27713,70922204,39
808,764261,Hope Valley,neighborhood,37063.0,4.0,4.0,Durham,4460.0,9/16/2013,985000.0,35.952307,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.955076,31798.0,NC,3321 Devon Rd,849791.0,2018.0,16.0,SingleFamily,1935.0,1391905.0,,27707,49983999,10
809,24457,Durham,city,37063.0,2.0,3.0,Durham,1576.0,1/31/2012,149000.0,35.929752,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.818263,8712.0,NC,6 Icon Ct,184283.0,2018.0,5.0,SingleFamily,1989.0,235062.0,"185,100",27703,50010246,29
810,761279,Walltown,neighborhood,37063.0,2.0,3.0,Durham,1016.0,,,36.017773,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Walltown/r_761279/', 'forSaleByOwner': 'http://www.zillow.com/walltown-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/walltown-durham-nc/'}",-78.91582,5532.0,NC,1211 Berkeley St,131797.0,2018.0,5.0,SingleFamily,1999.0,244701.0,,27705,59711066,45
811,24457,Durham,city,37063.0,2.0,3.0,Durham,1821.0,12/19/2018,110000.0,35.965291,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.90629100000001,6969.0,NC,2900 Fayetteville St,127776.0,2018.0,8.0,SingleFamily,1948.0,279000.0,"185,100",27707,49978082,26
812,24457,Durham,city,37063.0,5.0,5.0,Durham,3860.0,8/11/2014,338500.0,35.952861999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.83029300000001,12545.0,NC,1722 Waddell Ct,316865.0,2018.0,10.0,SingleFamily,2012.0,395984.0,"185,100",27703,98205767,57
813,761324,Hope Valley Farms,neighborhood,37063.0,2.5,4.0,Durham,2214.0,8/22/2019,312500.0,35.93588,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley-Farms/r_761324/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-farms-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-farms-durham-nc/'}",-78.92891999999999,10236.0,NC,5214 Greyfield Blvd,247660.0,2018.0,8.0,SingleFamily,1997.0,302482.0,,27713,50000230,20
814,24457,Durham,city,37063.0,2.5,3.0,Durham,1391.0,8/9/2019,196000.0,36.05904,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.910516,11761.0,NC,612 Sanderson Dr,130582.0,2018.0,6.0,SingleFamily,1985.0,204311.0,"185,100",27704,50014743,38
815,24457,Durham,city,37063.0,3.0,4.0,Durham,2321.0,10/20/2017,276000.0,35.922395,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.910175,6969.0,NC,6309 Coronado Ln,231679.0,2018.0,,SingleFamily,2006.0,299000.0,"185,100",27713,80206135,20
816,803941,Treyburn,neighborhood,37063.0,4.0,4.0,Durham,4283.0,3/23/2018,525000.0,36.12706,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Treyburn/r_803941/', 'forSaleByOwner': 'http://www.zillow.com/treyburn-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/treyburn-durham-nc/'}",-78.868227,52141.0,NC,4 Lincolnshire Ct,480731.0,2018.0,11.0,SingleFamily,1990.0,553146.0,,27712,50027543,30
817,24457,Durham,city,37063.0,1.0,2.0,Durham,829.0,,,36.039861,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.88300699999999,14810.0,NC,622 Old Oxford Rd,57277.0,2018.0,3.0,SingleFamily,1938.0,94223.0,"185,100",27704,50014195,38
818,24457,Durham,city,37135.0,3.0,4.0,Durham,1994.0,,,36.087362,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.991289,54885.0,NC,2003 Pleasant Green Rd,199000.0,2018.0,8.0,SingleFamily,1978.0,281822.0,"185,100",27705,50028897,51
819,24457,Durham,city,37063.0,3.0,3.0,Durham,2411.0,10/20/2016,15000.0,35.980629,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.904533,5270.0,NC,1305 S Roxboro St,119066.0,2018.0,,SingleFamily,2019.0,474999.0,"185,100",27707,49979574,26
820,24457,Durham,city,,4.0,4.0,Durham,3158.0,,,35.850084,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.954926,556696.0,NC,7990 Nc Highway 751,,,,SingleFamily,1999.0,1171764.0,"185,100",27713,2082986633,50
821,761324,Hope Valley Farms,neighborhood,37063.0,2.0,4.0,Durham,1483.0,4/26/2013,168000.0,35.935134000000005,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley-Farms/r_761324/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-farms-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-farms-durham-nc/'}",-78.92229,6098.0,NC,10 Wiltshire Pl,168698.0,2018.0,6.0,SingleFamily,1998.0,243030.0,,27713,59712009,20
822,24457,Durham,city,,3.0,4.0,Durham,3130.0,,,35.974028000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.97608100000001,,NC,3604 Cedarbird Way,,,,SingleFamily,2019.0,529593.0,"185,100",27707,2082989957,33
823,24457,Durham,city,37063.0,3.0,4.0,Durham,2720.0,5/23/2018,50000.0,35.951949,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.960433,8102.0,NC,3922 Old Chapel Hill Rd,32615.0,2018.0,,SingleFamily,2019.0,478860.0,"185,100",27707,98200486,10
824,761315,Lyon Park,neighborhood,37063.0,4.0,4.0,Durham,2313.0,2/22/2019,95000.0,35.990838000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Lyon-Park/r_761315/', 'forSaleByOwner': 'http://www.zillow.com/lyon-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/lyon-park-durham-nc/'}",-78.917175,7187.0,NC,1012 Rock St,43650.0,2018.0,,SingleFamily,2019.0,474979.0,,27707,49976953,62
825,24457,Durham,city,37063.0,2.0,2.0,Durham,1944.0,12/20/2017,389000.0,35.904515,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.82572900000001,5924.0,NC,1029 Atticus Way,317479.0,2018.0,,SingleFamily,2017.0,388666.0,"185,100",27703,242012035,29
826,272276,Trinity Park,neighborhood,37063.0,3.0,3.0,Durham,1749.0,12/12/2014,360000.0,36.015654999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Trinity-Park/r_272276/', 'forSaleByOwner': 'http://www.zillow.com/trinity-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/trinity-park-durham-nc/'}",-78.906738,5227.0,NC,1404 Norton St,365567.0,2018.0,8.0,SingleFamily,1940.0,464479.0,,27701,80199009,1
827,761336,Duke Park,neighborhood,37063.0,2.0,3.0,Durham,1654.0,,,36.015903,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Duke-Park/r_761336/', 'forSaleByOwner': 'http://www.zillow.com/duke-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/duke-park-durham-nc/'}",-78.895492,9496.0,NC,1918 Glendale Ave,268545.0,2018.0,5.0,SingleFamily,1945.0,378295.0,,27701,49970186,1
828,24457,Durham,city,37063.0,3.0,3.0,Durham,2195.0,7/28/2000,41000.0,36.043135,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.9648,18295.0,NC,1009 E Oak Dr,289353.0,2018.0,,SingleFamily,2000.0,348543.0,"185,100",27705,50015651,8
829,24457,Durham,city,37063.0,3.0,4.0,Durham,2723.0,4/22/2016,262000.0,35.964502,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.80145,7710.0,NC,627 Poplar St,249319.0,2018.0,,SingleFamily,2010.0,317355.0,"185,100",27703,89690137,57
830,24457,Durham,city,37135.0,5.0,4.0,Chapel Hill,4364.0,2/28/2014,817000.0,35.96903,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-79.024275,533174.0,NC,7336 Delberts Pond Rd,1078400.0,2018.0,10.0,SingleFamily,2002.0,1481481.0,"185,100",27514,60076839,33
831,764261,Hope Valley,neighborhood,37063.0,3.0,4.0,Durham,2434.0,,,35.958873,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.937343,159429.0,NC,1310 Martin Luther King Pkwy,332240.0,2018.0,,SingleFamily,1979.0,963554.0,,27707,49983743,10
832,24457,Durham,city,,2.0,3.0,Durham,1708.0,,,35.94621,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.85825600000001,,NC,3 Newbridge St,,,,SingleFamily,,349954.0,"185,100",27703,2083020373,24
833,764261,Hope Valley,neighborhood,37063.0,4.0,5.0,Durham,4245.0,6/7/2012,810000.0,35.955493,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.950699,21780.0,NC,3411 Dover Rd,794815.0,2018.0,12.0,SingleFamily,1983.0,1047078.0,,27707,49982650,10
834,761349,Cleveland-Holloway,neighborhood,37063.0,4.0,4.0,Durham,2987.0,12/31/2015,260000.0,35.994834000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Cleveland--Holloway/r_761349/', 'forSaleByOwner': 'http://www.zillow.com/cleveland-holloway-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/cleveland-holloway-durham-nc/'}",-78.891988,8363.0,NC,519 Holloway St,315550.0,2018.0,8.0,SingleFamily,1900.0,318379.0,,27701,49973779,1
835,761302,Old North Durham,neighborhood,37063.0,3.0,3.0,Durham,2022.0,9/18/2018,105000.0,36.004690000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-North-Durham/r_761302/', 'forSaleByOwner': 'http://www.zillow.com/old-north-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-north-durham-durham-nc/'}",-78.897522,7448.0,NC,220 Hargrove St,97267.0,2018.0,2.0,SingleFamily,2019.0,779001.0,,27701,49969768,1
836,264257,Lakehurst,neighborhood,37063.0,3.0,4.0,Durham,2941.0,11/7/2002,195000.0,35.893052000000004,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Lakehurst/r_264257/', 'forSaleByOwner': 'http://www.zillow.com/lakehurst-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/lakehurst-durham-nc/'}",-78.92219899999999,12632.0,NC,5023 Wineberry Dr,250143.0,2018.0,10.0,SingleFamily,1995.0,346082.0,,27713,50003353,39
837,761342,Dixon Road Area,neighborhood,,3.0,3.0,Durham,2526.0,,,35.963611,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Dixon-Road-Area/r_761342/', 'forSaleByOwner': 'http://www.zillow.com/dixon-road-area-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/dixon-road-area-durham-nc/'}",-78.940102,10454.0,NC,3116 Dixon Rd,,,,SingleFamily,2019.0,450000.0,,27707,2083058605,10
838,266627,Fairfield,neighborhood,37063.0,3.0,5.0,Durham,2920.0,5/27/2014,349000.0,35.880688,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Fairfield/r_266627/', 'forSaleByOwner': 'http://www.zillow.com/fairfield-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/fairfield-durham-nc/'}",-78.925423,13068.0,NC,102 Densbury Ct,340235.0,2018.0,10.0,SingleFamily,1992.0,466247.0,,27713,50002215,39
839,24457,Durham,city,37063.0,1.0,2.0,Durham,700.0,4/13/2017,675000.0,35.983806,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.872235,8058.0,NC,2508 Harvard Ave,49471.0,2018.0,5.0,SingleFamily,1947.0,109539.0,"185,100",27703,49976553,52
840,761302,Old North Durham,neighborhood,37063.0,3.0,3.0,Durham,1714.0,6/30/2017,380000.0,36.00365,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-North-Durham/r_761302/', 'forSaleByOwner': 'http://www.zillow.com/old-north-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-north-durham-durham-nc/'}",-78.892636,7710.0,NC,1204 N Roxboro St,258002.0,2018.0,4.0,SingleFamily,1915.0,424902.0,,27701,49973545,1
841,761298,Placid Valley,neighborhood,37063.0,5.0,4.0,Durham,3930.0,5/11/2016,165000.0,36.074889,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Placid-Valley/r_761298/', 'forSaleByOwner': 'http://www.zillow.com/placid-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/placid-valley-durham-nc/'}",-78.958618,21344.0,NC,119 November Dr,40975.0,2018.0,,SingleFamily,,883860.0,,27712,98194179,51
842,115550,Heather Glen,neighborhood,37063.0,3.0,4.0,Durham,3000.0,,,36.093053999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Heather-Glen/r_115550/', 'forSaleByOwner': 'http://www.zillow.com/heather-glen-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/heather-glen-durham-nc/'}",-78.966326,43734.0,NC,100 Prescott Dr,304005.0,2018.0,6.0,SingleFamily,1988.0,380355.0,,27712,50022952,51
843,764261,Hope Valley,neighborhood,37063.0,3.0,3.0,Durham,2745.0,9/27/2016,345000.0,35.9504,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Hope-Valley/r_764261/', 'forSaleByOwner': 'http://www.zillow.com/hope-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/hope-valley-durham-nc/'}",-78.940569,22215.0,NC,2816 Devon Rd,370519.0,2018.0,9.0,SingleFamily,1963.0,536001.0,,27707,49991516,10
844,272276,Trinity Park,neighborhood,37063.0,2.0,3.0,Durham,1594.0,,,36.016226,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Trinity-Park/r_272276/', 'forSaleByOwner': 'http://www.zillow.com/trinity-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/trinity-park-durham-nc/'}",-78.903328,12196.0,NC,1519 Ruffin St,280201.0,2018.0,3.0,SingleFamily,1953.0,299901.0,,27701,49970369,1
845,24457,Durham,city,37063.0,3.0,4.0,Durham,2948.0,7/29/2019,397000.0,35.889771,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.9205,9583.0,NC,1017 Goldenview Ct,357572.0,2018.0,10.0,SingleFamily,2002.0,409903.0,"185,100",27713,61726227,39
846,761293,Southside / St. Teresa,neighborhood,37063.0,2.0,3.0,Durham,1901.0,9/18/2015,196500.0,35.984885999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Southside-_-St.-Teresa/r_761293/', 'forSaleByOwner': 'http://www.zillow.com/southside-st.-teresa-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/southside-st.-teresa-durham-nc/'}",-78.906346,10062.0,NC,914 South St,196375.0,2018.0,,SingleFamily,2015.0,411973.0,,27707,49979864,26
847,24457,Durham,city,37063.0,1.0,2.0,Durham,1024.0,,,36.000258,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.799666,183387.0,NC,1506 Stallings Rd,94557.0,2018.0,4.0,SingleFamily,1955.0,290336.0,"185,100",27703,50012054,16
848,272276,Trinity Park,neighborhood,37063.0,2.0,3.0,Durham,2063.0,,,36.015636,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Trinity-Park/r_272276/', 'forSaleByOwner': 'http://www.zillow.com/trinity-park-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/trinity-park-durham-nc/'}",-78.905896,8799.0,NC,1511 N Duke St,371377.0,2018.0,4.0,SingleFamily,1948.0,447864.0,,27701,49968315,1
849,761295,Scarsdale Village,neighborhood,37063.0,3.0,3.0,Durham,1452.0,,,36.043739,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Scarsdale-Village/r_761295/', 'forSaleByOwner': 'http://www.zillow.com/scarsdale-village-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/scarsdale-village-durham-nc/'}",-78.922105,14679.0,NC,1531 Glasgow St,133656.0,2018.0,5.0,SingleFamily,1987.0,209466.0,,27705,49985859,45
850,24457,Durham,city,37063.0,1.0,3.0,Durham,926.0,6/19/2014,27000.0,35.967045,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.89821500000001,5662.0,NC,2416 Anacosta St,68105.0,2018.0,5.0,SingleFamily,1962.0,175952.0,"185,100",27707,49978363,26
851,24457,Durham,city,37063.0,1.0,2.0,Durham,874.0,2/17/2018,82000.0,36.031890999999995,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.891699,10802.0,NC,107 E Channing Ave,100199.0,2018.0,4.0,SingleFamily,1940.0,79797.0,"185,100",27704,49987105,38
852,761311,Myers Park/Beechgrove,neighborhood,37063.0,3.0,3.0,Durham,2322.0,6/28/2010,185000.0,36.046596,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Myers-Park_Beechgrove/r_761311/', 'forSaleByOwner': 'http://www.zillow.com/myers-park-beechgrove-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/myers-park-beechgrove-durham-nc/'}",-78.979129,20473.0,NC,2900 Beech Grove Dr,181963.0,2018.0,6.0,SingleFamily,1965.0,318695.0,,27705,50017578,8
853,24457,Durham,city,37063.0,1.0,2.0,Durham,825.0,3/27/2019,75000.0,35.9777,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.897902,9496.0,NC,619 Dupree St,45956.0,2018.0,5.0,SingleFamily,1920.0,174496.0,"185,100",27701,49978813,26
854,24457,Durham,city,,3.0,3.0,Durham,2469.0,,,35.900378,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.924228,,NC,1218 Pondfield Way,,,,SingleFamily,,424011.0,"185,100",27713,2083141401,39
855,761305,Old East Durham,neighborhood,37063.0,2.0,4.0,Durham,1850.0,8/9/2019,98500.0,35.981844,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Old-East-Durham/r_761305/', 'forSaleByOwner': 'http://www.zillow.com/old-east-durham-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/old-east-durham-durham-nc/'}",-78.876499,10802.0,NC,2113 Angier Ave,81724.0,2018.0,6.0,SingleFamily,1910.0,145000.0,,27703,49975129,52
856,761298,Placid Valley,neighborhood,37063.0,5.0,4.0,Durham,4645.0,5/11/2016,165000.0,36.074615,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Placid-Valley/r_761298/', 'forSaleByOwner': 'http://www.zillow.com/placid-valley-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/placid-valley-durham-nc/'}",-78.958646,22651.0,NC,123 November Dr,41800.0,2018.0,,SingleFamily,2019.0,1056280.0,,27712,98207260,51
857,761283,Trotter Ridge,neighborhood,37063.0,2.0,3.0,Durham,1636.0,,,35.928163,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Trotter-Ridge/r_761283/', 'forSaleByOwner': 'http://www.zillow.com/trotter-ridge-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/trotter-ridge-durham-nc/'}",-78.968502,16117.0,NC,4214 Trotter Ridge Rd,174663.0,2018.0,5.0,SingleFamily,1978.0,271763.0,,27707,49992222,59
858,761279,Walltown,neighborhood,37063.0,1.0,3.0,Durham,1193.0,,,36.013765,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Walltown/r_761279/', 'forSaleByOwner': 'http://www.zillow.com/walltown-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/walltown-durham-nc/'}",-78.91415,7100.0,NC,1006 Onslow St,116407.0,2018.0,4.0,SingleFamily,1930.0,275112.0,,27705,49966750,1
859,761300,Omah Street,neighborhood,37063.0,2.0,2.0,Durham,1533.0,,,36.043096999999996,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Omah-Street/r_761300/', 'forSaleByOwner': 'http://www.zillow.com/omah-street-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/omah-street-durham-nc/'}",-78.932284,11325.0,NC,3324 Alabama Ave,129015.0,2018.0,3.0,SingleFamily,1959.0,236039.0,,27705,49984981,45
860,254808,Albright,neighborhood,37063.0,2.0,3.0,Durham,1286.0,9/27/2018,235000.0,35.994219,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/Albright/r_254808/', 'forSaleByOwner': 'http://www.zillow.com/albright-durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/albright-durham-nc/'}",-78.883082,6664.0,NC,1012 Holloway St,79154.0,2018.0,3.0,SingleFamily,1923.0,285000.0,,27701,49974395,52
861,24457,Durham,city,37063.0,4.0,5.0,Durham,3690.0,10/2/2006,447000.0,35.886127,"{'overview': 'http://www.zillow.com/local-info/NC-Durham/r_24457/', 'forSaleByOwner': 'http://www.zillow.com/durham-nc/fsbo/', 'forSale': 'http://www.zillow.com/durham-nc/'}",-78.91654799999999,13503.0,NC,12 Sandhill Ln,403791.0,2018.0,,SingleFamily,2006.0,543579.0,"185,100",27713,80207431,39
